t, Pond Storage (m3),t, Pond Outflow (m3/day),t, Pond Inflow (m3/day),t, Rain (mm/day)
40332.96000,0,40332.96000,0,40332.96000,0,40332.96000,0
40332.97000,0,40332.97000,0,40332.97000,0,40332.97000,0
40332.98000,0,40332.98000,0,40332.98000,0,40332.98000,0
40332.99000,0,40332.99000,0,40332.99000,0,40332.99000,0
40333.00000,0,40333.00000,0,40333.00000,0,40333.00000,0
40333.01000,0,40333.01000,0,40333.01000,0,40333.01000,0
40333.02000,0,40333.02000,0,40333.02000,0,40333.02000,0
40333.03000,0,40333.03000,0,40333.03000,0,40333.03000,0
40333.04000,0,40333.04000,0,40333.04000,0,40333.04000,0
40333.05000,0,40333.05000,0,40333.05000,0,40333.05000,0
40333.06000,0,40333.06000,0,40333.06000,0,40333.06000,0
40333.07000,0,40333.07000,0,40333.07000,0,40333.07000,0
40333.08000,0,40333.08000,0,40333.08000,0,40333.08000,0
40333.09000,0,40333.09000,0,40333.09000,0,40333.09000,0
40333.10000,0,40333.10000,0,40333.10000,0,40333.10000,0
40333.11000,0,40333.11000,0,40333.11000,0,40333.11000,0
40333.12000,0,40333.12000,0,40333.12000,0,40333.12000,0
40333.13000,0,40333.13000,0,40333.13000,0,40333.13000,0
40333.14000,0,40333.14000,0,40333.14000,0,40333.14000,0
40333.15000,0,40333.15000,0,40333.15000,0,40333.15000,0
40333.16000,0,40333.16000,0,40333.16000,0,40333.16000,0
40333.17000,0,40333.17000,0,40333.17000,0,40333.17000,0
40333.18000,0,40333.18000,0,40333.18000,0,40333.18000,0
40333.19000,0,40333.19000,0,40333.19000,0,40333.19000,0
40333.20000,0,40333.20000,0,40333.20000,0,40333.20000,0
40333.21000,0,40333.21000,0,40333.21000,0,40333.21000,0
40333.22000,0,40333.22000,0,40333.22000,0,40333.22000,0
40333.23000,0,40333.23000,0,40333.23000,0,40333.23000,0
40333.24000,0,40333.24000,0,40333.24000,0,40333.24000,0
40333.25000,0,40333.25000,0,40333.25000,0,40333.25000,0
40333.26000,0,40333.26000,0,40333.26000,0,40333.26000,0
40333.27000,0,40333.27000,0,40333.27000,0,40333.27000,0
40333.28000,0,40333.28000,0,40333.28000,0,40333.28000,0
40333.29000,0,40333.29000,0,40333.29000,0,40333.29000,0
40333.30000,0,40333.30000,0,40333.30000,0,40333.30000,0
40333.31000,0,40333.31000,0,40333.31000,0,40333.31000,0
40333.32000,0,40333.32000,0,40333.32000,0,40333.32000,0
40333.33000,0,40333.33000,0,40333.33000,0,40333.33000,0
40333.34000,0,40333.34000,0,40333.34000,0,40333.34000,0
40333.35000,0,40333.35000,0,40333.35000,0,40333.35000,0
40333.36000,0,40333.36000,0,40333.36000,0,40333.36000,0
40333.37000,0,40333.37000,0,40333.37000,0,40333.37000,0
40333.38000,0,40333.38000,0,40333.38000,0,40333.38000,0
40333.39000,0,40333.39000,0,40333.39000,0,40333.39000,0
40333.40000,0,40333.40000,0,40333.40000,0,40333.40000,0
40333.41000,0,40333.41000,0,40333.41000,0,40333.41000,0
40333.42000,0,40333.42000,0,40333.42000,0,40333.42000,0
40333.43000,0,40333.43000,0,40333.43000,0,40333.43000,0
40333.44000,0,40333.44000,0,40333.44000,0,40333.44000,0
40333.45000,0,40333.45000,0,40333.45000,0,40333.45000,0
40333.46000,0,40333.46000,0,40333.46000,0,40333.46000,0
40333.47000,0,40333.47000,0,40333.47000,0,40333.47000,0
40333.48000,0,40333.48000,0,40333.48000,0,40333.48000,0
40333.49000,0,40333.49000,0,40333.49000,0,40333.49000,0
40333.50000,0,40333.50000,0,40333.50000,0,40333.50000,0
40333.51000,0,40333.51000,0,40333.51000,0,40333.51000,0
40333.52000,0,40333.52000,0,40333.52000,0,40333.52000,0
40333.53000,0,40333.53000,0,40333.53000,0,40333.53000,0
40333.54000,0,40333.54000,0,40333.54000,0,40333.54000,0
40333.55000,0,40333.55000,0,40333.55000,0,40333.55000,0
40333.56000,0,40333.56000,0,40333.56000,0,40333.56000,0
40333.57000,0,40333.57000,0,40333.57000,0,40333.57000,0
40333.58000,0,40333.58000,0,40333.58000,0,40333.58000,0
40333.59000,0,40333.59000,0,40333.59000,0,40333.59000,0
40333.60000,0,40333.60000,0,40333.60000,0,40333.60000,0
40333.61000,0,40333.61000,0,40333.61000,0,40333.61000,0
40333.62000,0,40333.62000,0,40333.62000,0,40333.62000,0
40333.63000,0,40333.63000,0,40333.63000,0,40333.63000,0
40333.64000,0,40333.64000,0,40333.64000,0,40333.64000,0
40333.65000,0,40333.65000,0,40333.65000,0,40333.65000,0
40333.66000,0,40333.66000,0,40333.66000,0,40333.66000,0
40333.67000,0,40333.67000,0,40333.67000,0,40333.67000,0
40333.68000,0,40333.68000,0,40333.68000,0,40333.68000,0
40333.69000,0,40333.69000,0,40333.69000,0,40333.69000,0
40333.70000,0,40333.70000,0,40333.70000,0,40333.70000,0
40333.71000,0,40333.71000,0,40333.71000,0,40333.71000,0
40333.72000,0,40333.72000,0,40333.72000,0,40333.72000,0
40333.73000,0,40333.73000,0,40333.73000,0,40333.73000,0
40333.74000,0,40333.74000,0,40333.74000,0,40333.74000,0
40333.75000,0,40333.75000,0,40333.75000,0,40333.75000,0
40333.76000,0,40333.76000,0,40333.76000,0,40333.76000,0
40333.77000,0,40333.77000,0,40333.77000,0,40333.77000,0
40333.78000,0,40333.78000,0,40333.78000,0,40333.78000,0
40333.79000,0,40333.79000,0,40333.79000,0,40333.79000,0
40333.80000,0,40333.80000,0,40333.80000,0,40333.80000,0
40333.81000,0,40333.81000,0,40333.81000,0,40333.81000,0
40333.82000,0,40333.82000,0,40333.82000,0,40333.82000,0
40333.83000,0,40333.83000,0,40333.83000,0,40333.83000,0
40333.84000,0,40333.84000,0,40333.84000,0,40333.84000,0
40333.85000,0,40333.85000,0,40333.85000,0,40333.85000,0
40333.86000,0,40333.86000,0,40333.86000,0,40333.86000,0
40333.87000,0,40333.87000,0,40333.87000,0,40333.87000,0
40333.88000,0,40333.88000,0,40333.88000,0,40333.88000,0
40333.89000,0,40333.89000,0,40333.89000,0,40333.89000,0
40333.90000,0,40333.90000,0,40333.90000,0,40333.90000,0
40333.91000,0,40333.91000,0,40333.91000,0,40333.91000,0
40333.92000,0,40333.92000,0,40333.92000,0,40333.92000,0
40333.93000,0,40333.93000,0,40333.93000,0,40333.93000,0
40333.94000,0,40333.94000,0,40333.94000,0,40333.94000,0
40333.95000,0,40333.95000,0,40333.95000,0,40333.95000,0
40333.96000,0,40333.96000,0,40333.96000,0,40333.96000,0
40333.97000,0,40333.97000,0,40333.97000,0,40333.97000,0
40333.98000,0,40333.98000,0,40333.98000,0,40333.98000,0
40333.99000,0,40333.99000,0,40333.99000,0,40333.99000,0
40334.00000,0,40334.00000,0,40334.00000,0,40334.00000,0
40334.01000,0,40334.01000,0,40334.01000,0,40334.01000,0
40334.02000,0,40334.02000,0,40334.02000,0,40334.02000,0
40334.03000,0,40334.03000,0,40334.03000,0,40334.03000,0
40334.04000,0,40334.04000,0,40334.04000,0,40334.04000,0
40334.05000,0,40334.05000,0,40334.05000,0,40334.05000,0
40334.06000,0,40334.06000,0,40334.06000,0,40334.06000,0
40334.07000,0,40334.07000,0,40334.07000,0,40334.07000,0
40334.08000,0,40334.08000,0,40334.08000,0,40334.08000,0
40334.09000,0,40334.09000,0,40334.09000,0,40334.09000,0
40334.10000,0,40334.10000,0,40334.10000,0,40334.10000,0
40334.11000,0,40334.11000,0,40334.11000,0,40334.11000,0
40334.12000,0,40334.12000,0,40334.12000,0,40334.12000,0
40334.13000,0,40334.13000,0,40334.13000,0,40334.13000,0
40334.14000,0,40334.14000,0,40334.14000,0,40334.14000,0
40334.15000,0,40334.15000,0,40334.15000,0,40334.15000,0
40334.16000,0,40334.16000,0,40334.16000,0,40334.16000,0
40334.17000,0,40334.17000,0,40334.17000,0,40334.17000,0
40334.18000,0,40334.18000,0,40334.18000,0,40334.18000,0
40334.19000,0,40334.19000,0,40334.19000,0,40334.19000,0
40334.20000,0,40334.20000,0,40334.20000,0,40334.20000,0
40334.21000,0,40334.21000,0,40334.21000,0,40334.21000,0
40334.22000,0,40334.22000,0,40334.22000,0,40334.22000,0
40334.23000,0,40334.23000,0,40334.23000,0,40334.23000,0
40334.24000,0,40334.24000,0,40334.24000,0,40334.24000,0
40334.25000,0,40334.25000,0,40334.25000,0,40334.25000,0
40334.26000,0,40334.26000,0,40334.26000,0,40334.26000,0
40334.27000,0,40334.27000,0,40334.27000,0,40334.27000,0
40334.28000,0,40334.28000,0,40334.28000,0,40334.28000,0
40334.29000,0,40334.29000,0,40334.29000,0,40334.29000,0
40334.30000,0,40334.30000,0,40334.30000,0,40334.30000,0
40334.31000,0,40334.31000,0,40334.31000,0,40334.31000,0
40334.32000,0,40334.32000,0,40334.32000,0,40334.32000,0
40334.33000,0,40334.33000,0,40334.33000,0,40334.33000,0
40334.34000,0,40334.34000,0,40334.34000,0,40334.34000,0
40334.35000,0,40334.35000,0,40334.35000,0,40334.35000,0
40334.36000,0,40334.36000,0,40334.36000,0,40334.36000,0
40334.37000,0,40334.37000,0,40334.37000,0,40334.37000,0
40334.38000,0,40334.38000,0,40334.38000,0,40334.38000,0
40334.39000,0,40334.39000,0,40334.39000,0,40334.39000,0
40334.40000,0,40334.40000,0,40334.40000,0,40334.40000,0
40334.41000,0,40334.41000,0,40334.41000,0,40334.41000,0
40334.42000,0,40334.42000,0,40334.42000,0,40334.42000,0
40334.43000,0,40334.43000,0,40334.43000,0,40334.43000,0
40334.44000,0,40334.44000,0,40334.44000,0,40334.44000,0
40334.45000,0,40334.45000,0,40334.45000,0,40334.45000,0
40334.46000,0,40334.46000,0,40334.46000,0,40334.46000,0
40334.47000,0,40334.47000,0,40334.47000,0,40334.47000,0
40334.48000,0,40334.48000,0,40334.48000,0,40334.48000,0
40334.49000,0,40334.49000,0,40334.49000,0,40334.49000,0
40334.50000,0,40334.50000,0,40334.50000,0,40334.50000,0
40334.51000,0,40334.51000,0,40334.51000,0,40334.51000,0
40334.52000,0,40334.52000,0,40334.52000,0,40334.52000,0
40334.53000,0,40334.53000,0,40334.53000,0,40334.53000,0
40334.54000,0,40334.54000,0,40334.54000,0,40334.54000,0
40334.55000,0,40334.55000,0,40334.55000,0,40334.55000,0
40334.56000,0,40334.56000,0,40334.56000,0,40334.56000,0
40334.57000,0,40334.57000,0,40334.57000,0,40334.57000,0
40334.58000,0,40334.58000,0,40334.58000,0,40334.58000,0
40334.59000,0,40334.59000,0,40334.59000,0,40334.59000,0
40334.60000,0,40334.60000,0,40334.60000,0,40334.60000,0
40334.61000,0,40334.61000,0,40334.61000,0,40334.61000,0
40334.62000,0,40334.62000,0,40334.62000,0,40334.62000,0
40334.63000,0,40334.63000,0,40334.63000,0,40334.63000,0
40334.64000,0,40334.64000,0,40334.64000,0,40334.64000,0
40334.65000,0,40334.65000,0,40334.65000,0,40334.65000,0
40334.66000,0,40334.66000,0,40334.66000,0,40334.66000,0
40334.67000,0,40334.67000,0,40334.67000,0,40334.67000,0
40334.68000,0,40334.68000,0,40334.68000,0,40334.68000,0
40334.69000,0,40334.69000,0,40334.69000,0,40334.69000,0
40334.70000,0,40334.70000,0,40334.70000,0,40334.70000,0
40334.71000,0,40334.71000,0,40334.71000,0,40334.71000,0
40334.72000,0,40334.72000,0,40334.72000,0,40334.72000,0
40334.73000,0,40334.73000,0,40334.73000,0,40334.73000,0
40334.74000,0,40334.74000,0,40334.74000,0,40334.74000,0
40334.75000,0,40334.75000,0,40334.75000,0,40334.75000,0
40334.76000,0,40334.76000,0,40334.76000,0,40334.76000,0
40334.77000,0,40334.77000,0,40334.77000,0,40334.77000,0
40334.78000,0,40334.78000,0,40334.78000,0,40334.78000,0
40334.79000,0,40334.79000,0,40334.79000,0,40334.79000,0
40334.80000,0,40334.80000,0,40334.80000,0,40334.80000,0
40334.81000,0,40334.81000,0,40334.81000,0,40334.81000,0
40334.82000,0,40334.82000,0,40334.82000,0,40334.82000,0
40334.83000,0,40334.83000,0,40334.83000,0,40334.83000,0
40334.84000,0,40334.84000,0,40334.84000,0,40334.84000,0
40334.85000,0,40334.85000,0,40334.85000,0,40334.85000,0
40334.86000,0,40334.86000,0,40334.86000,0,40334.86000,0
40334.87000,0,40334.87000,0,40334.87000,0,40334.87000,0
40334.88000,0,40334.88000,0,40334.88000,0,40334.88000,0
40334.89000,0,40334.89000,0,40334.89000,0,40334.89000,0
40334.90000,0,40334.90000,0,40334.90000,0,40334.90000,0
40334.91000,0,40334.91000,0,40334.91000,0,40334.91000,0
40334.92000,0,40334.92000,0,40334.92000,0,40334.92000,0
40334.93000,0,40334.93000,0,40334.93000,0,40334.93000,0
40334.94000,0,40334.94000,0,40334.94000,0,40334.94000,0
40334.95000,0,40334.95000,0,40334.95000,0,40334.95000,0
40334.96000,0,40334.96000,0,40334.96000,0,40334.96000,0
40334.97000,0,40334.97000,0,40334.97000,0,40334.97000,0
40334.98000,0,40334.98000,0,40334.98000,0,40334.98000,0
40334.99000,0,40334.99000,0,40334.99000,0,40334.99000,0
40335.00000,0,40335.00000,0,40335.00000,0,40335.00000,0
40335.01000,0,40335.01000,0,40335.01000,0,40335.01000,0
40335.02000,0,40335.02000,0,40335.02000,0,40335.02000,0
40335.03000,0,40335.03000,0,40335.03000,0,40335.03000,0
40335.04000,0,40335.04000,0,40335.04000,0,40335.04000,0
40335.05000,0,40335.05000,0,40335.05000,0,40335.05000,0
40335.06000,0,40335.06000,0,40335.06000,0,40335.06000,0
40335.07000,0,40335.07000,0,40335.07000,0,40335.07000,0
40335.08000,0,40335.08000,0,40335.08000,0,40335.08000,0
40335.09000,0,40335.09000,0,40335.09000,0,40335.09000,0
40335.10000,0,40335.10000,0,40335.10000,0,40335.10000,0
40335.11000,0,40335.11000,0,40335.11000,0,40335.11000,0
40335.12000,0,40335.12000,0,40335.12000,0,40335.12000,0
40335.13000,0,40335.13000,0,40335.13000,0,40335.13000,0
40335.14000,0,40335.14000,0,40335.14000,0,40335.14000,0
40335.15000,0,40335.15000,0,40335.15000,0,40335.15000,0
40335.16000,0,40335.16000,0,40335.16000,0,40335.16000,0
40335.17000,0,40335.17000,0,40335.17000,0,40335.17000,0
40335.18000,0,40335.18000,0,40335.18000,0,40335.18000,0
40335.19000,0,40335.19000,0,40335.19000,0,40335.19000,0
40335.20000,0,40335.20000,0,40335.20000,0,40335.20000,0
40335.21000,0,40335.21000,0,40335.21000,0,40335.21000,0
40335.22000,0,40335.22000,0,40335.22000,0,40335.22000,0
40335.23000,0,40335.23000,0,40335.23000,0,40335.23000,0
40335.24000,0,40335.24000,0,40335.24000,0,40335.24000,0
40335.25000,0,40335.25000,0,40335.25000,0,40335.25000,0
40335.26000,0,40335.26000,0,40335.26000,0,40335.26000,0
40335.27000,0,40335.27000,0,40335.27000,0,40335.27000,0
40335.28000,0,40335.28000,0,40335.28000,0,40335.28000,0
40335.29000,0,40335.29000,0,40335.29000,0,40335.29000,0
40335.30000,0,40335.30000,0,40335.30000,0,40335.30000,0
40335.31000,0,40335.31000,0,40335.31000,0,40335.31000,0
40335.32000,0,40335.32000,0,40335.32000,0,40335.32000,0
40335.33000,0,40335.33000,0,40335.33000,0,40335.33000,0
40335.34000,0,40335.34000,0,40335.34000,0,40335.34000,0
40335.35000,0,40335.35000,0,40335.35000,0,40335.35000,0
40335.36000,0,40335.36000,0,40335.36000,0,40335.36000,0
40335.37000,0,40335.37000,0,40335.37000,0,40335.37000,0
40335.38000,0,40335.38000,0,40335.38000,0,40335.38000,0
40335.39000,0,40335.39000,0,40335.39000,0,40335.39000,0
40335.40000,0,40335.40000,0,40335.40000,0,40335.40000,0
40335.41000,0,40335.41000,0,40335.41000,0,40335.41000,0
40335.42000,0,40335.42000,0,40335.42000,0,40335.42000,0
40335.43000,0,40335.43000,0,40335.43000,0,40335.43000,0
40335.44000,0,40335.44000,0,40335.44000,0,40335.44000,0
40335.45000,0,40335.45000,0,40335.45000,0,40335.45000,0
40335.46000,0,40335.46000,0,40335.46000,0,40335.46000,0
40335.47000,0,40335.47000,0,40335.47000,0,40335.47000,0
40335.48000,0,40335.48000,0,40335.48000,0,40335.48000,0
40335.49000,0,40335.49000,0,40335.49000,0,40335.49000,0
40335.50000,0,40335.50000,0,40335.50000,0,40335.50000,0
40335.51000,0,40335.51000,0,40335.51000,0,40335.51000,0
40335.52000,0,40335.52000,0,40335.52000,0,40335.52000,0
40335.53000,0,40335.53000,0,40335.53000,0,40335.53000,0
40335.54000,0,40335.54000,0,40335.54000,0,40335.54000,0
40335.55000,0,40335.55000,0,40335.55000,0,40335.55000,0
40335.56000,0,40335.56000,0,40335.56000,0,40335.56000,0
40335.57000,0,40335.57000,0,40335.57000,0,40335.57000,0
40335.58000,0,40335.58000,0,40335.58000,0,40335.58000,0
40335.59000,0,40335.59000,0,40335.59000,0,40335.59000,0
40335.60000,0,40335.60000,0,40335.60000,0,40335.60000,0
40335.61000,0,40335.61000,0,40335.61000,0,40335.61000,0
40335.62000,0,40335.62000,0,40335.62000,0,40335.62000,0
40335.63000,0,40335.63000,0,40335.63000,0,40335.63000,0
40335.64000,0,40335.64000,0,40335.64000,0,40335.64000,0
40335.65000,0,40335.65000,0,40335.65000,0,40335.65000,0
40335.66000,0,40335.66000,0,40335.66000,0,40335.66000,0
40335.67000,0,40335.67000,0,40335.67000,0,40335.67000,0
40335.68000,0,40335.68000,0,40335.68000,0,40335.68000,0
40335.69000,0,40335.69000,0,40335.69000,0,40335.69000,0
40335.70000,0,40335.70000,0,40335.70000,0,40335.70000,0
40335.71000,0,40335.71000,0,40335.71000,0,40335.71000,0
40335.72000,0,40335.72000,0,40335.72000,0,40335.72000,0
40335.73000,0,40335.73000,0,40335.73000,0,40335.73000,0
40335.74000,0,40335.74000,0,40335.74000,0,40335.74000,0
40335.75000,0,40335.75000,0,40335.75000,0,40335.75000,0
40335.76000,0,40335.76000,0,40335.76000,0,40335.76000,0
40335.77000,0,40335.77000,0,40335.77000,0,40335.77000,0
40335.78000,0,40335.78000,0,40335.78000,0,40335.78000,0
40335.79000,0,40335.79000,0,40335.79000,0,40335.79000,0
40335.80000,0,40335.80000,0,40335.80000,0,40335.80000,0
40335.81000,0,40335.81000,0,40335.81000,0,40335.81000,0
40335.82000,0,40335.82000,0,40335.82000,0,40335.82000,0
40335.83000,0,40335.83000,0,40335.83000,0,40335.83000,0
40335.84000,0,40335.84000,0,40335.84000,0,40335.84000,0
40335.85000,0,40335.85000,0,40335.85000,0,40335.85000,0
40335.86000,0,40335.86000,0,40335.86000,0,40335.86000,0
40335.87000,0,40335.87000,0,40335.87000,0,40335.87000,0
40335.88000,0,40335.88000,0,40335.88000,0,40335.88000,0
40335.89000,0,40335.89000,0,40335.89000,0,40335.89000,0
40335.90000,0,40335.90000,0,40335.90000,0,40335.90000,0
40335.91000,0,40335.91000,0,40335.91000,0,40335.91000,0
40335.92000,0,40335.92000,0,40335.92000,0,40335.92000,0
40335.93000,0,40335.93000,0,40335.93000,0,40335.93000,0
40335.94000,0,40335.94000,0,40335.94000,0,40335.94000,0
40335.95000,0,40335.95000,0,40335.95000,0,40335.95000,0
40335.96000,0,40335.96000,0,40335.96000,0,40335.96000,0
40335.97000,0,40335.97000,0,40335.97000,0,40335.97000,0
40335.98000,0,40335.98000,0,40335.98000,0,40335.98000,0
40335.99000,0,40335.99000,0,40335.99000,0,40335.99000,0
40336.00000,0,40336.00000,0,40336.00000,0,40336.00000,0
40336.01000,0,40336.01000,0,40336.01000,0,40336.01000,0
40336.02000,0,40336.02000,0,40336.02000,0,40336.02000,0
40336.03000,0,40336.03000,0,40336.03000,0,40336.03000,0
40336.04000,0,40336.04000,0,40336.04000,0,40336.04000,0
40336.05000,0,40336.05000,0,40336.05000,0,40336.05000,0
40336.06000,0,40336.06000,0,40336.06000,0,40336.06000,0
40336.07000,0,40336.07000,0,40336.07000,0,40336.07000,0
40336.08000,0,40336.08000,0,40336.08000,0,40336.08000,0
40336.09000,0,40336.09000,0,40336.09000,0,40336.09000,0
40336.10000,0,40336.10000,0,40336.10000,0,40336.10000,0
40336.11000,0,40336.11000,0,40336.11000,0,40336.11000,0
40336.12000,0,40336.12000,0,40336.12000,0,40336.12000,0
40336.13000,0,40336.13000,0,40336.13000,0,40336.13000,0
40336.14000,0,40336.14000,0,40336.14000,0,40336.14000,0
40336.15000,0,40336.15000,0,40336.15000,0,40336.15000,0
40336.16000,0,40336.16000,0,40336.16000,0,40336.16000,0
40336.17000,0,40336.17000,0,40336.17000,0,40336.17000,0
40336.18000,0,40336.18000,0,40336.18000,0,40336.18000,0
40336.19000,0,40336.19000,0,40336.19000,0,40336.19000,0
40336.20000,0,40336.20000,0,40336.20000,0,40336.20000,0
40336.21000,0,40336.21000,0,40336.21000,0,40336.21000,0
40336.22000,0,40336.22000,0,40336.22000,0,40336.22000,0
40336.23000,0,40336.23000,0,40336.23000,0,40336.23000,0
40336.24000,0,40336.24000,0,40336.24000,0,40336.24000,0
40336.25000,0,40336.25000,0,40336.25000,0,40336.25000,0
40336.26000,0,40336.26000,0,40336.26000,0,40336.26000,0
40336.27000,0,40336.27000,0,40336.27000,0,40336.27000,0
40336.28000,0,40336.28000,0,40336.28000,0,40336.28000,0
40336.29000,0,40336.29000,0,40336.29000,0,40336.29000,0
40336.30000,0,40336.30000,0,40336.30000,0,40336.30000,0
40336.31000,0,40336.31000,0,40336.31000,0,40336.31000,0
40336.32000,0,40336.32000,0,40336.32000,0,40336.32000,0
40336.33000,0,40336.33000,0,40336.33000,0,40336.33000,0
40336.34000,0,40336.34000,0,40336.34000,0,40336.34000,0
40336.35000,0,40336.35000,0,40336.35000,0,40336.35000,0
40336.36000,0,40336.36000,0,40336.36000,0,40336.36000,0
40336.37000,0,40336.37000,0,40336.37000,0,40336.37000,0
40336.38000,0,40336.38000,0,40336.38000,0,40336.38000,0
40336.39000,0,40336.39000,0,40336.39000,0,40336.39000,0
40336.40000,0,40336.40000,0,40336.40000,0,40336.40000,0
40336.41000,0,40336.41000,0,40336.41000,0,40336.41000,0
40336.42000,0,40336.42000,0,40336.42000,0,40336.42000,0
40336.43000,0,40336.43000,0,40336.43000,0,40336.43000,0
40336.44000,0,40336.44000,0,40336.44000,0,40336.44000,0
40336.45000,0,40336.45000,0,40336.45000,0,40336.45000,0
40336.46000,0,40336.46000,0,40336.46000,0,40336.46000,0
40336.47000,0,40336.47000,0,40336.47000,0,40336.47000,0
40336.48000,0,40336.48000,0,40336.48000,0,40336.48000,0
40336.49000,0,40336.49000,0,40336.49000,0,40336.49000,0
40336.50000,0,40336.50000,0,40336.50000,0,40336.50000,0
40336.51000,0,40336.51000,0,40336.51000,0,40336.51000,0
40336.52000,0,40336.52000,0,40336.52000,0,40336.52000,0
40336.53000,0,40336.53000,0,40336.53000,0,40336.53000,0
40336.54000,0,40336.54000,0,40336.54000,0,40336.54000,0
40336.55000,0,40336.55000,0,40336.55000,0,40336.55000,0
40336.56000,0,40336.56000,0,40336.56000,0,40336.56000,0
40336.57000,0,40336.57000,0,40336.57000,0,40336.57000,0
40336.58000,0,40336.58000,0,40336.58000,0,40336.58000,0
40336.59000,0,40336.59000,0,40336.59000,0,40336.59000,0
40336.60000,0,40336.60000,0,40336.60000,0,40336.60000,0
40336.61000,0,40336.61000,0,40336.61000,0,40336.61000,0
40336.62000,0,40336.62000,0,40336.62000,0,40336.62000,0
40336.63000,0,40336.63000,0,40336.63000,0,40336.63000,0
40336.64000,0,40336.64000,0,40336.64000,0,40336.64000,0
